,country,HDI,suicides/100k pop
697,Romania,0.745,12.599166666666667
698,Romania,0.755,12.167499999999999
699,Romania,0.7659999999999999,12.424166666666666
700,Romania,0.78,11.338333333333331
701,Romania,0.795,11.700000000000001
702,Romania,0.7959999999999999,11.835833333333333
703,Romania,0.797,12.503333333333336
704,Romania,0.7979999999999999,11.783333333333331
705,Romania,0.8,11.499166666666667
706,Romania,0.8029999999999999,10.919166666666664
707,Romania,0.8059999999999999,11.129166666666665
708,Serbia,0.703,28.727499999999996
709,Serbia,0.708,25.587500000000002
710,Serbia,0.71,27.013333333333335
711,Serbia,0.716,31.20923076923077
712,Serbia,0.72,23.790000000000003
713,Serbia,0.726,15.725454545454541
714,Serbia,0.7340000000000001,21.87583333333333
715,Serbia,0.742,23.859999999999996
716,Serbia,0.75,23.83916666666666
717,Serbia,0.754,21.537499999999998
718,Serbia,0.76,20.217499999999998
719,Serbia,0.762,20.537916666666668
720,Serbia,0.772,19.91583333333333
721,Serbia,0.775,18.144166666666667
722,Serbia,0.78,18.065
723,Serbia,0.785,17.164166666666667
724,Slovenia,0.782,32.822500000000005
725,Slovenia,0.7879999999999999,35.092499999999994
726,Slovenia,0.7959999999999999,34.175
727,Slovenia,0.805,34.46666666666666
728,Slovenia,0.8190000000000001,32.779999999999994
729,Slovenia,0.8240000000000001,33.67666666666667
730,Slovenia,0.835,35.28333333333333
731,Slovenia,0.843,29.525000000000002
732,Slovenia,0.85,31.380000000000006
733,Slovenia,0.857,24.873333333333324
734,Slovenia,0.861,28.117500000000003
735,Slovenia,0.868,28.989166666666666
736,Slovenia,0.873,24.287499999999994
737,Slovenia,0.8759999999999999,23.311666666666667
738,Slovenia,0.877,22.392500000000002
739,Slovenia,0.878,21.924166666666665
740,Slovenia,0.8809999999999999,22.132499999999997
741,Slovenia,0.883,23.471666666666664
742,Slovenia,0.884,23.584999999999994
743,Slovenia,0.8859999999999999,21.049166666666668
744,Spain,0.754,10.770000000000001
745,Spain,0.764,10.153333333333334
746,Spain,0.772,9.917499999999999
747,Spain,0.782,10.070833333333333
748,Spain,0.7909999999999999,10.360000000000001
749,Spain,0.8,10.3175
750,Spain,0.8059999999999999,10.544166666666667
751,Spain,0.81,10.943333333333333
752,Spain,0.8140000000000001,10.336666666666668
753,Spain,0.8190000000000001,9.923333333333334
754,Spain,0.825,10.184166666666668
755,Spain,0.828,9.366666666666667
756,Spain,0.83,9.636666666666667
757,Spain,0.833,9.707499999999998
758,Spain,0.8370000000000001,9.385833333333334
759,Spain,0.8440000000000001,8.971666666666666
760,Spain,0.848,8.3225
761,Spain,0.853,8.245833333333332
762,Spain,0.856,8.209999999999999
763,Spain,0.858,8.168333333333331
764,Spain,0.865,7.286666666666666
765,Spain,0.87,7.382499999999999
766,Spain,0.873,8.073333333333332
767,Spain,0.875,8.443333333333332
768,Spain,0.88,8.695833333333335
769,Spain,0.885,8.115000000000002
770,Sweden,0.816,18.50416666666667
771,Sweden,0.818,18.128333333333334
772,Sweden,0.821,16.731666666666666
773,Sweden,0.84,16.747500000000002
774,Sweden,0.8490000000000001,16.3075
775,Sweden,0.857,15.976666666666667
776,Sweden,0.8640000000000001,14.853333333333337
777,Sweden,0.8740000000000001,13.932500000000003
778,Sweden,0.888,14.65
779,Sweden,0.893,14.386666666666665
780,Sweden,0.8959999999999999,13.117500000000001
781,Sweden,0.897,13.54166666666667
782,Sweden,0.899,13.542499999999997
783,Sweden,0.9,13.957500000000003
784,Sweden,0.9009999999999999,12.973333333333334
785,Sweden,0.902,13.396666666666667
786,Sweden,0.903,13.559166666666668
787,Sweden,0.905,12.282499999999997
788,Sweden,0.9059999999999999,12.01291666666667
789,Sweden,0.9079999999999999,12.563333333333333
790,Sweden,0.927,13.183333333333337
791,Sweden,0.929,12.420833333333333
792,Sweden,0.932,12.441666666666665
793,Switzerland,0.848,23.58916666666667
794,Switzerland,0.8540000000000001,23.324166666666667
795,Switzerland,0.8640000000000001,22.230833333333333
796,Switzerland,0.8740000000000001,22.784999999999997
797,Switzerland,0.8809999999999999,20.99833333333333
798,Switzerland,0.889,22.183333333333334
799,Switzerland,0.8909999999999999,22.307916666666667
800,Switzerland,0.8959999999999999,20.221666666666668
801,Switzerland,0.9009999999999999,20.18916666666667
802,Switzerland,0.9059999999999999,20.515833333333333
803,Switzerland,0.912,20.13583333333333
804,Switzerland,0.915,21.3175
805,Switzerland,0.917,19.7925
806,Switzerland,0.927,15.01083333333333
807,Switzerland,0.932,13.697500000000003
808,Switzerland,0.935,13.782499999999997
809,Switzerland,0.938,14.188333333333334
810,Switzerland,0.9390000000000001,13.508333333333335
811,Switzerland,0.943,13.721666666666666
812,Turkey,0.721,1.7741666666666667
813,Turkey,0.743,2.6408333333333336
814,Turkey,0.759,1.9225
815,Turkey,0.765,2.3666666666666667
816,Turkey,0.7809999999999999,2.9516666666666667
817,Turkey,0.792,2.5691666666666673
818,Turkey,0.8,2.3725
819,Turkmenistan,0.6729999999999999,3.8124999999999996
820,Turkmenistan,0.68,2.6358333333333337
821,Turkmenistan,0.6859999999999999,2.5500000000000003
822,Turkmenistan,0.691,1.940833333333333
823,Turkmenistan,0.696,2.345833333333333
824,Turkmenistan,0.701,2.373333333333334
825,Ukraine,0.6609999999999999,33.61833333333333
826,Ukraine,0.6629999999999999,32.972500000000004
827,Ukraine,0.664,33.05583333333333
828,Ukraine,0.665,32.512499999999996
829,Ukraine,0.667,31.338333333333335
830,Ukraine,0.6679999999999999,32.024166666666666
831,Ukraine,0.6709999999999999,31.432500000000005
832,Ukraine,0.6809999999999999,29.17708333333333
833,Ukraine,0.6890000000000001,28.67083333333333
834,Ukraine,0.6920000000000001,26.87416666666667
835,Ukraine,0.6990000000000001,28.089166666666674
836,Ukraine,0.701,24.825833333333335
837,Ukraine,0.705,24.725000000000005
838,Ukraine,0.706,25.587500000000002
839,Ukraine,0.715,24.765
840,Ukraine,0.722,23.56583333333333
841,Ukraine,0.727,23.27166666666666
842,Ukraine,0.7290000000000001,23.426666666666666
843,Ukraine,0.732,21.922500000000003
844,Ukraine,0.733,22.875
845,Ukraine,0.737,21.999999999999996
846,Ukraine,0.742,21.38291666666667
847,Ukraine,0.747,20.875
848,United Kingdom,0.775,8.611666666666668
849,United Kingdom,0.787,8.233333333333334
850,United Kingdom,0.8009999999999999,8.229166666666666
851,United Kingdom,0.813,8.070833333333333
852,United Kingdom,0.8270000000000001,7.896666666666668
853,United Kingdom,0.8390000000000001,7.695
854,United Kingdom,0.8440000000000001,7.36
855,United Kingdom,0.8490000000000001,7.3983333333333325
856,United Kingdom,0.855,7.5633333333333335
857,United Kingdom,0.861,7.703333333333334
858,United Kingdom,0.867,7.2775
859,United Kingdom,0.871,7.095
860,United Kingdom,0.8740000000000001,6.892499999999999
861,United Kingdom,0.878,6.679166666666666
862,United Kingdom,0.8859999999999999,6.8933333333333335
863,United Kingdom,0.889,6.514166666666667
864,United Kingdom,0.89,6.596666666666665
865,United Kingdom,0.892,6.243333333333333
866,United Kingdom,0.8959999999999999,6.725833333333334
867,United Kingdom,0.897,6.6225
868,United Kingdom,0.899,6.512083333333334
869,United Kingdom,0.905,6.4508333333333345
870,United Kingdom,0.914,7.076666666666665
871,United Kingdom,0.9159999999999999,7.228333333333333
872,United Kingdom,0.9179999999999999,6.994166666666666
873,Uzbekistan,0.596,10.025833333333333
874,Uzbekistan,0.603,9.66
875,Uzbekistan,0.61,7.94
876,Uzbekistan,0.615,6.838333333333332
877,Uzbekistan,0.622,5.669999999999999
878,Uzbekistan,0.629,5.650833333333332
879,Uzbekistan,0.6579999999999999,5.071666666666666
880,Uzbekistan,0.665,5.269166666666668
881,Uzbekistan,0.672,5.595
882,Uzbekistan,0.6809999999999999,6.460833333333336
883,Uzbekistan,0.688,6.571666666666665
884,Uzbekistan,0.693,7.093333333333333
